transaction_id,account_id,date,merchant,category,amount,is_anomaly
TXN005873,ACC0023,2023-11-25,Uber,Transport,80.12,0
TXN005874,ACC0006,2023-02-08,McDonalds,Dining,356.44,0
TXN005875,ACC0039,2023-06-19,Uber Eats,Dining,30.44,0
TXN005876,ACC0005,2023-12-05,Priceline,Healthcare,96.85,0
TXN005877,ACC0021,2023-06-26,Event Cinemas,Entertainment,171.88,0
TXN005878,ACC0001,2023-06-09,BP,Transport,447.24,0
TXN005879,ACC0005,2023-05-25,Shell,Transport,245.85,0
TXN005880,ACC0046,2023-10-26,Priceline,Healthcare,273.69,0
TXN005881,ACC0023,2023-09-24,Telstra,Utilities,265.23,0
TXN005882,ACC0037,2023-11-06,Steam,Entertainment,144.75,0
TXN005883,ACC0007,2023-01-30,Origin Energy,Utilities,20.16,0
TXN005884,ACC0043,2023-08-10,Telstra,Utilities,228.45,0
TXN005885,ACC0033,2023-07-07,Spotify,Entertainment,185.21,0
TXN005886,ACC0047,2023-04-05,Uber Eats,Dining,226.89,0
TXN005887,ACC0009,2023-03-21,IGA,Groceries,197.91,0
TXN005888,ACC0017,2023-07-27,Target,Shopping,186.64,0
TXN005889,ACC0003,2023-09-01,Netflix,Entertainment,16.16,0
TXN005890,ACC0008,2023-12-01,Aldi,Groceries,460.89,1
TXN005891,ACC0025,2023-01-03,Kmart,Shopping,493.48,1
TXN005892,ACC0045,2023-04-03,Optus,Utilities,134.04,0
TXN005893,ACC0001,2023-02-22,Optus,Utilities,439.09,0
TXN005894,ACC0004,2023-07-29,Priceline,Healthcare,273.04,0
TXN005895,ACC0035,2023-02-21,Priceline,Healthcare,245.5,0
TXN005896,ACC0013,2023-08-30,Myki,Transport,206.78,0
TXN005897,ACC0043,2023-03-04,AGL Energy,Utilities,178.83,0
TXN005898,ACC0010,2023-04-28,Uber,Transport,75.7,0
TXN005899,ACC0001,2023-10-12,Uber,Transport,81.74,0
TXN005900,ACC0010,2023-08-30,Telstra,Utilities,166.74,0
TXN005901,ACC0038,2023-07-03,Origin Energy,Utilities,499.96,1
TXN005902,ACC0006,2023-01-17,Telstra,Utilities,5.64,0
TXN005903,ACC0008,2023-08-20,Aldi,Groceries,304.64,0
TXN005904,ACC0016,2023-02-22,Shell,Transport,353.74,0
TXN005905,ACC0050,2023-06-10,McDonalds,Dining,101.15,0
TXN005906,ACC0034,2023-03-26,Spotify,Entertainment,384.24,0
TXN005907,ACC0028,2023-01-04,Origin Energy,Utilities,396.82,0
TXN005908,ACC0043,2023-11-24,McDonalds,Dining,351.6,0
TXN005909,ACC0039,2023-10-12,Nandos,Dining,490.37,1
TXN005910,ACC0009,2023-09-26,Amazon AU,Shopping,123.93,0
TXN005911,ACC0020,2023-02-07,AGL Energy,Utilities,16.75,0
TXN005912,ACC0016,2023-12-31,Aldi,Groceries,471.9,1
TXN005913,ACC0049,2023-11-10,McDonalds,Dining,169.79,0
TXN005914,ACC0031,2023-12-02,Myki,Transport,135.01,0
TXN005915,ACC0041,2023-08-21,Optus,Utilities,147.48,0
TXN005916,ACC0033,2023-03-31,Myki,Transport,47.08,0
TXN005917,ACC0025,2023-11-09,Medibank,Healthcare,115.52,0
TXN005918,ACC0036,2023-09-12,Shell,Transport,490.76,1
TXN005919,ACC0015,2023-01-13,Medibank,Healthcare,338.48,0
TXN005920,ACC0015,2023-12-08,Netflix,Entertainment,77.22,0
TXN005921,ACC0016,2023-05-09,Amazon AU,Shopping,465.93,1
TXN005922,ACC0021,2023-11-02,Amazon AU,Shopping,289.98,0
TXN005923,ACC0023,2023-10-10,Target,Shopping,164.97,0
TXN005924,ACC0045,2023-10-31,Event Cinemas,Entertainment,288.22,0
TXN005925,ACC0012,2023-10-06,JB Hi-Fi,Shopping,380.98,0
TXN005926,ACC0028,2023-08-03,AGL Energy,Utilities,303.36,0
TXN005927,ACC0010,2023-12-20,AGL Energy,Utilities,152.53,0
TXN005928,ACC0047,2023-01-08,Optus,Utilities,191.74,0
TXN005929,ACC0016,2023-06-19,IGA,Groceries,213.09,0
TXN005930,ACC0003,2023-05-20,BP,Transport,188.77,0
TXN005931,ACC0027,2023-06-12,IGA,Groceries,76.23,0
TXN005932,ACC0005,2023-08-03,Coles,Groceries,333.62,0
TXN005933,ACC0041,2023-03-13,McDonalds,Dining,182.07,0
TXN005934,ACC0026,2023-04-10,Aldi,Groceries,242.06,0
TXN005935,ACC0026,2023-11-24,Origin Energy,Utilities,308.37,0
TXN005936,ACC0032,2023-06-04,Menulog,Dining,232.62,0
TXN005937,ACC0001,2023-06-15,Kmart,Shopping,402.34,0
TXN005938,ACC0048,2023-12-12,Telstra,Utilities,96.17,0
TXN005939,ACC0033,2023-03-31,Shell,Transport,110.23,0
TXN005940,ACC0046,2023-05-21,Woolworths,Groceries,44.61,0
TXN005941,ACC0022,2023-02-26,Shell,Transport,361.47,0
TXN005942,ACC0035,2023-11-04,BP,Transport,58.47,0
TXN005943,ACC0038,2023-08-23,Menulog,Dining,144.49,0
TXN005944,ACC0037,2023-03-31,IGA,Groceries,417.88,0
TXN005945,ACC0011,2023-01-08,Amazon AU,Shopping,85.27,0
TXN005946,ACC0049,2023-02-01,Nandos,Dining,123.39,0
TXN005947,ACC0022,2023-12-03,Uber,Transport,76.48,0
TXN005948,ACC0015,2023-05-30,Medibank,Healthcare,182.62,0
TXN005949,ACC0009,2023-06-14,JB Hi-Fi,Shopping,321.82,0
TXN005950,ACC0002,2023-04-26,Optus,Utilities,27.81,0
TXN005951,ACC0012,2023-11-06,Kmart,Shopping,220.37,0
TXN005952,ACC0011,2023-11-04,Medibank,Healthcare,49.87,0
TXN005953,ACC0039,2023-06-01,IGA,Groceries,475.88,1
TXN005954,ACC0027,2023-01-14,Uber,Transport,154.51,0
TXN005955,ACC0016,2023-03-03,Spotify,Entertainment,182.8,0
TXN005956,ACC0014,2023-07-27,Origin Energy,Utilities,194.31,0
TXN005957,ACC0009,2023-07-22,Netflix,Entertainment,114.54,0
TXN005958,ACC0008,2023-01-17,Target,Shopping,485.73,1
TXN005959,ACC0003,2023-10-28,Kmart,Shopping,82.66,0
TXN005960,ACC0003,2023-01-04,Menulog,Dining,96.55,0
TXN005961,ACC0007,2023-12-10,Netflix,Entertainment,294.59,0
TXN005962,ACC0024,2023-11-26,Origin Energy,Utilities,125.54,0
TXN005963,ACC0006,2023-09-08,Origin Energy,Utilities,304.08,0
TXN005964,ACC0002,2023-01-02,AGL Energy,Utilities,33.78,0
TXN005965,ACC0010,2023-08-09,Shell,Transport,54.23,0
TXN005966,ACC0044,2023-07-12,Shell,Transport,359.19,0
TXN005967,ACC0024,2023-02-02,Nandos,Dining,259.49,0
TXN005968,ACC0038,2023-01-02,Menulog,Dining,364.91,0
TXN005969,ACC0050,2023-04-27,Origin Energy,Utilities,5.23,0
TXN005970,ACC0006,2023-03-11,Uber Eats,Dining,372.74,0
TXN005971,ACC0035,2023-08-27,Steam,Entertainment,458.44,1
TXN005972,ACC0019,2023-05-26,JB Hi-Fi,Shopping,169.09,0
TXN005973,ACC0048,2023-05-06,Event Cinemas,Entertainment,224.75,0
TXN005974,ACC0040,2023-06-30,Aldi,Groceries,101.93,0
TXN005975,ACC0032,2023-02-11,Chemist Warehouse,Healthcare,336.69,0
TXN005976,ACC0004,2023-12-31,Steam,Entertainment,216.87,0
TXN005977,ACC0049,2023-12-04,Uber Eats,Dining,238.11,0
TXN005978,ACC0037,2023-03-06,Netflix,Entertainment,18.12,0
TXN005979,ACC0031,2023-12-25,Myki,Transport,325.76,0
TXN005980,ACC0047,2023-07-28,AGL Energy,Utilities,332.78,0
TXN005981,ACC0005,2023-03-21,AGL Energy,Utilities,70.36,0
TXN005982,ACC0036,2023-07-20,Chemist Warehouse,Healthcare,241.84,0
TXN005983,ACC0031,2023-01-13,Priceline,Healthcare,196.26,0
TXN005984,ACC0009,2023-04-15,Priceline,Healthcare,170.97,0
TXN005985,ACC0035,2023-12-17,Uber,Transport,245.72,0
TXN005986,ACC0025,2023-02-06,Uber Eats,Dining,435.16,0
TXN005987,ACC0027,2023-11-28,Target,Shopping,258.75,0
TXN005988,ACC0010,2023-02-12,BP,Transport,46.15,0
TXN005989,ACC0002,2023-04-09,Telstra,Utilities,15.68,0
TXN005990,ACC0050,2023-08-21,Chemist Warehouse,Healthcare,415.94,0
TXN005991,ACC0005,2023-05-05,Uber,Transport,353.0,0
TXN005992,ACC0039,2023-05-13,Uber,Transport,221.49,0
TXN005993,ACC0025,2023-09-15,Medibank,Healthcare,426.47,0
TXN005994,ACC0049,2023-03-06,Origin Energy,Utilities,485.59,1
TXN005995,ACC0036,2023-02-22,Telstra,Utilities,247.99,0
TXN005996,ACC0005,2023-07-31,BP,Transport,174.54,0
TXN005997,ACC0007,2023-09-26,Uber Eats,Dining,74.03,0
TXN005998,ACC0025,2023-12-08,Aldi,Groceries,436.05,0
TXN005999,ACC0026,2023-03-25,Target,Shopping,351.66,0
TXN006000,ACC0015,2023-08-09,Uber Eats,Dining,225.33,0
TXN006001,ACC0032,2023-02-02,Target,Shopping,403.71,0
TXN006002,ACC0015,2023-06-11,Shell,Transport,471.82,1
TXN006003,ACC0024,2023-09-08,Kmart,Shopping,475.34,1
TXN006004,ACC0025,2023-06-10,Priceline,Healthcare,465.52,1
TXN006005,ACC0029,2023-07-30,Optus,Utilities,133.79,0
TXN006006,ACC0011,2023-10-29,Telstra,Utilities,215.8,0
TXN006007,ACC0008,2023-12-29,Menulog,Dining,186.97,0
TXN006008,ACC0021,2023-07-28,Aldi,Groceries,314.61,0
TXN006009,ACC0037,2023-10-24,IGA,Groceries,69.16,0
TXN006010,ACC0022,2023-07-16,Event Cinemas,Entertainment,269.25,0
TXN006011,ACC0004,2023-03-15,JB Hi-Fi,Shopping,410.12,0
TXN006012,ACC0027,2023-03-06,Amazon AU,Shopping,376.59,0
TXN006013,ACC0015,2023-04-02,Priceline,Healthcare,300.65,0
TXN006014,ACC0029,2023-12-26,Priceline,Healthcare,15.78,0
TXN006015,ACC0018,2023-05-12,Origin Energy,Utilities,343.98,0
TXN006016,ACC0008,2023-02-07,Kmart,Shopping,69.84,0
TXN006017,ACC0001,2023-12-03,Nandos,Dining,188.77,0
TXN006018,ACC0032,2023-04-11,Uber,Transport,149.89,0
TXN006019,ACC0032,2023-05-27,Netflix,Entertainment,455.8,1
TXN006020,ACC0009,2023-08-26,Medibank,Healthcare,429.69,0
TXN006021,ACC0042,2023-09-24,McDonalds,Dining,149.2,0
TXN006022,ACC0042,2023-01-13,IGA,Groceries,105.79,0
TXN006023,ACC0036,2023-02-17,Origin Energy,Utilities,149.84,0
TXN006024,ACC0042,2023-05-05,Chemist Warehouse,Healthcare,100.57,0
TXN006025,ACC0037,2023-12-22,Chemist Warehouse,Healthcare,32.77,0
TXN006026,ACC0046,2023-05-19,Medibank,Healthcare,161.74,0
TXN006027,ACC0029,2023-07-24,Steam,Entertainment,384.14,0
TXN006028,ACC0015,2023-04-11,IGA,Groceries,206.46,0
TXN006029,ACC0001,2023-09-24,Chemist Warehouse,Healthcare,216.04,0
TXN006030,ACC0010,2023-03-12,Woolworths,Groceries,442.22,0
TXN006031,ACC0033,2023-12-13,Woolworths,Groceries,261.41,0
TXN006032,ACC0050,2023-07-18,Uber Eats,Dining,409.47,0
TXN006033,ACC0014,2023-04-15,Kmart,Shopping,496.46,1
TXN006034,ACC0002,2023-12-12,Steam,Entertainment,290.25,0
TXN006035,ACC0026,2023-12-20,Kmart,Shopping,272.43,0
TXN006036,ACC0001,2023-12-24,Netflix,Entertainment,107.39,0
TXN006037,ACC0039,2023-11-24,Target,Shopping,340.2,0
TXN006038,ACC0036,2023-11-03,Nandos,Dining,70.87,0
TXN006039,ACC0004,2023-05-24,Nandos,Dining,286.29,0
TXN006040,ACC0024,2023-03-16,Coles,Groceries,134.47,0
TXN006041,ACC0024,2023-10-16,JB Hi-Fi,Shopping,465.61,1
TXN006042,ACC0022,2023-02-09,Woolworths,Groceries,58.6,0
TXN006043,ACC0034,2023-02-26,Nandos,Dining,240.22,0
TXN006044,ACC0035,2023-12-29,Medibank,Healthcare,322.93,0
TXN006045,ACC0037,2023-09-26,Coles,Groceries,368.21,0
TXN006046,ACC0041,2023-01-19,Medibank,Healthcare,146.49,0
TXN006047,ACC0016,2023-05-25,Woolworths,Groceries,35.41,0
TXN006048,ACC0033,2023-07-27,Aldi,Groceries,195.56,0
TXN006049,ACC0022,2023-12-18,McDonalds,Dining,110.72,0
TXN006050,ACC0014,2023-05-21,Myki,Transport,259.95,0
TXN006051,ACC0033,2023-08-23,Event Cinemas,Entertainment,163.26,0
TXN006052,ACC0001,2023-01-22,Coles,Groceries,314.11,0
TXN006053,ACC0025,2023-09-22,IGA,Groceries,466.04,1
TXN006054,ACC0029,2023-02-26,Nandos,Dining,246.09,0
TXN006055,ACC0039,2023-01-19,Telstra,Utilities,50.15,0
TXN006056,ACC0043,2023-08-25,Coles,Groceries,396.2,0
TXN006057,ACC0036,2023-11-07,IGA,Groceries,265.92,0
TXN006058,ACC0007,2023-04-15,Medibank,Healthcare,244.45,0
TXN006059,ACC0025,2023-02-24,Netflix,Entertainment,186.08,0
TXN006060,ACC0037,2023-02-27,Steam,Entertainment,47.17,0
TXN006061,ACC0048,2023-08-13,Steam,Entertainment,181.34,0
TXN006062,ACC0011,2023-04-14,Medibank,Healthcare,333.68,0
TXN006063,ACC0047,2023-09-01,Netflix,Entertainment,435.54,0
TXN006064,ACC0035,2023-06-20,McDonalds,Dining,484.98,1
TXN006065,ACC0042,2023-04-08,Shell,Transport,131.51,0
TXN006066,ACC0021,2023-10-29,AGL Energy,Utilities,177.15,0
TXN006067,ACC0024,2023-10-07,Spotify,Entertainment,187.96,0
TXN006068,ACC0050,2023-10-24,Uber,Transport,329.79,0
TXN006069,ACC0026,2023-05-25,Kmart,Shopping,83.82,0
TXN006070,ACC0050,2023-02-18,Chemist Warehouse,Healthcare,236.72,0
TXN006071,ACC0005,2023-06-21,Priceline,Healthcare,281.98,0
TXN006072,ACC0028,2023-10-04,Priceline,Healthcare,408.12,0
TXN006073,ACC0001,2023-11-06,Steam,Entertainment,435.16,0
TXN006074,ACC0033,2023-01-04,Kmart,Shopping,80.05,0
TXN006075,ACC0030,2023-03-22,Uber Eats,Dining,450.97,1
TXN006076,ACC0036,2023-07-16,BP,Transport,217.85,0
TXN006077,ACC0041,2023-05-11,Kmart,Shopping,161.74,0
TXN006078,ACC0034,2023-03-26,McDonalds,Dining,163.37,0
TXN006079,ACC0016,2023-08-07,Menulog,Dining,57.72,0
TXN006080,ACC0001,2023-04-08,IGA,Groceries,470.98,1
TXN006081,ACC0001,2023-03-06,Optus,Utilities,443.57,0
TXN006082,ACC0046,2023-04-25,Priceline,Healthcare,280.01,0
TXN006083,ACC0031,2023-09-05,Kmart,Shopping,397.71,0
TXN006084,ACC0033,2023-03-03,Netflix,Entertainment,440.02,0
TXN006085,ACC0047,2023-06-13,Uber Eats,Dining,68.49,0
TXN006086,ACC0039,2023-04-12,Steam,Entertainment,5.54,0
TXN006087,ACC0010,2023-08-15,Woolworths,Groceries,454.16,1
TXN006088,ACC0018,2023-03-14,Woolworths,Groceries,359.58,0
TXN006089,ACC0032,2023-06-01,Uber,Transport,339.19,0
TXN006090,ACC0031,2023-06-28,Myki,Transport,370.74,0
TXN006091,ACC0040,2023-08-29,Amazon AU,Shopping,51.5,0
TXN006092,ACC0038,2023-03-03,Amazon AU,Shopping,340.54,0
TXN006093,ACC0046,2023-02-25,Priceline,Healthcare,191.22,0
TXN006094,ACC0026,2023-06-29,Optus,Utilities,387.08,0
TXN006095,ACC0039,2023-07-28,Amazon AU,Shopping,151.52,0
TXN006096,ACC0013,2023-09-26,Optus,Utilities,428.07,0
TXN006097,ACC0046,2023-01-09,Menulog,Dining,13.65,0
TXN006098,ACC0019,2023-03-24,Uber Eats,Dining,468.4,1
TXN006099,ACC0013,2023-12-16,BP,Transport,357.76,0
TXN006100,ACC0045,2023-11-16,Amazon AU,Shopping,104.14,0
TXN006101,ACC0049,2023-02-15,Uber,Transport,291.83,0
TXN006102,ACC0030,2023-11-16,Uber Eats,Dining,353.19,0
TXN006103,ACC0043,2023-12-21,Aldi,Groceries,145.83,0
TXN006104,ACC0022,2023-01-26,BP,Transport,382.32,0
TXN006105,ACC0022,2023-02-12,Netflix,Entertainment,454.4,1
TXN006106,ACC0046,2023-01-23,Woolworths,Groceries,39.28,0
TXN006107,ACC0033,2023-08-03,Kmart,Shopping,9.41,0
TXN006108,ACC0037,2023-07-25,Coles,Groceries,177.58,0
TXN006109,ACC0030,2023-12-09,Chemist Warehouse,Healthcare,134.52,0
TXN006110,ACC0014,2023-10-12,Nandos,Dining,459.66,1
TXN006111,ACC0046,2023-05-28,Shell,Transport,256.26,0
TXN006112,ACC0039,2023-09-09,Shell,Transport,447.74,0
TXN006113,ACC0031,2023-05-26,Myki,Transport,287.38,0
TXN006114,ACC0046,2023-05-10,AGL Energy,Utilities,195.28,0
TXN006115,ACC0019,2023-11-21,Optus,Utilities,196.73,0
TXN006116,ACC0014,2023-03-21,Chemist Warehouse,Healthcare,16.36,0
TXN006117,ACC0043,2023-12-21,IGA,Groceries,73.66,0
TXN006118,ACC0034,2023-07-06,Steam,Entertainment,77.4,0
TXN006119,ACC0017,2023-07-21,Shell,Transport,271.67,0
TXN006120,ACC0019,2023-09-13,Kmart,Shopping,336.56,0
TXN006121,ACC0048,2023-01-18,Woolworths,Groceries,346.16,0
TXN006122,ACC0026,2023-03-14,Medibank,Healthcare,15.29,0
TXN006123,ACC0048,2023-02-14,Chemist Warehouse,Healthcare,155.58,0
TXN006124,ACC0002,2023-06-13,Netflix,Entertainment,47.58,0
TXN006125,ACC0010,2023-05-24,Telstra,Utilities,108.19,0
TXN006126,ACC0013,2023-07-25,Netflix,Entertainment,477.41,1
TXN006127,ACC0013,2023-11-27,Chemist Warehouse,Healthcare,349.56,0
TXN006128,ACC0014,2023-08-04,Shell,Transport,423.28,0
TXN006129,ACC0004,2023-01-07,Spotify,Entertainment,49.26,0
TXN006130,ACC0039,2023-10-29,Woolworths,Groceries,30.95,0
TXN006131,ACC0034,2023-02-03,Origin Energy,Utilities,278.76,0
TXN006132,ACC0035,2023-06-08,Woolworths,Groceries,427.54,0
TXN006133,ACC0015,2023-09-27,Coles,Groceries,323.63,0
TXN006134,ACC0039,2023-02-03,Menulog,Dining,170.88,0
TXN006135,ACC0040,2023-11-16,Kmart,Shopping,343.06,0
TXN006136,ACC0046,2023-01-26,Chemist Warehouse,Healthcare,462.11,1
TXN006137,ACC0016,2023-08-02,BP,Transport,215.23,0
TXN006138,ACC0042,2023-07-21,Amazon AU,Shopping,89.34,0
TXN006139,ACC0044,2023-03-13,Woolworths,Groceries,492.6,1
TXN006140,ACC0049,2023-09-24,Priceline,Healthcare,38.06,0
TXN006141,ACC0017,2023-08-23,Telstra,Utilities,447.59,0
TXN006142,ACC0046,2023-01-02,Amazon AU,Shopping,436.55,0
TXN006143,ACC0023,2023-02-15,Myki,Transport,22.99,0
TXN006144,ACC0048,2023-04-19,Medibank,Healthcare,338.8,0
TXN006145,ACC0013,2023-11-10,Myki,Transport,219.16,0
TXN006146,ACC0009,2023-11-13,Optus,Utilities,254.4,0
TXN006147,ACC0028,2023-06-07,Woolworths,Groceries,74.27,0
TXN006148,ACC0047,2023-08-31,Origin Energy,Utilities,499.36,1
TXN006149,ACC0047,2023-11-28,Target,Shopping,19.25,0
TXN006150,ACC0045,2023-09-06,IGA,Groceries,216.43,0
TXN006151,ACC0026,2023-09-18,JB Hi-Fi,Shopping,250.14,0
TXN006152,ACC0014,2023-12-03,Kmart,Shopping,267.73,0
TXN006153,ACC0043,2023-08-10,Spotify,Entertainment,274.65,0
TXN006154,ACC0042,2023-01-13,Priceline,Healthcare,48.45,0
TXN006155,ACC0012,2023-08-24,Spotify,Entertainment,462.54,1
TXN006156,ACC0028,2023-04-05,Origin Energy,Utilities,215.43,0
TXN006157,ACC0013,2023-10-19,Netflix,Entertainment,351.12,0
TXN006158,ACC0021,2023-02-13,Steam,Entertainment,475.05,1
TXN006159,ACC0039,2023-10-09,Uber,Transport,458.8,1
TXN006160,ACC0001,2023-10-03,Medibank,Healthcare,483.89,1
TXN006161,ACC0021,2023-10-25,Event Cinemas,Entertainment,293.95,0
TXN006162,ACC0040,2023-03-11,AGL Energy,Utilities,165.11,0
TXN006163,ACC0021,2023-08-27,Steam,Entertainment,80.39,0
TXN006164,ACC0036,2023-07-14,Optus,Utilities,151.71,0
TXN006165,ACC0048,2023-10-13,Kmart,Shopping,187.83,0
TXN006166,ACC0005,2023-06-12,AGL Energy,Utilities,19.52,0
TXN006167,ACC0007,2023-03-05,Priceline,Healthcare,387.74,0
TXN006168,ACC0038,2023-06-18,Amazon AU,Shopping,244.01,0
TXN006169,ACC0023,2023-03-13,Myki,Transport,297.16,0
TXN006170,ACC0035,2023-06-29,Amazon AU,Shopping,401.71,0
TXN006171,ACC0020,2023-02-11,Optus,Utilities,325.9,0
TXN006172,ACC0042,2023-01-21,Optus,Utilities,32.76,0
TXN006173,ACC0012,2023-01-03,McDonalds,Dining,360.61,0
TXN006174,ACC0012,2023-11-01,Menulog,Dining,353.48,0
TXN006175,ACC0032,2023-10-15,Optus,Utilities,418.46,0
TXN006176,ACC0042,2023-01-26,Nandos,Dining,315.1,0
TXN006177,ACC0008,2023-10-29,Coles,Groceries,102.11,0
TXN006178,ACC0005,2023-06-24,Coles,Groceries,318.64,0
TXN006179,ACC0003,2023-07-20,Medibank,Healthcare,418.63,0
TXN006180,ACC0002,2023-03-29,Event Cinemas,Entertainment,287.95,0
TXN006181,ACC0011,2023-03-18,Event Cinemas,Entertainment,497.75,1
TXN006182,ACC0008,2023-07-28,Uber,Transport,304.34,0
TXN006183,ACC0003,2023-01-09,Medibank,Healthcare,195.3,0
TXN006184,ACC0009,2023-11-24,IGA,Groceries,101.8,0
TXN006185,ACC0042,2023-03-30,Target,Shopping,452.83,1
TXN006186,ACC0037,2023-03-13,Priceline,Healthcare,133.48,0
TXN006187,ACC0048,2023-05-03,Event Cinemas,Entertainment,237.44,0
TXN006188,ACC0021,2023-01-13,Priceline,Healthcare,350.16,0
TXN006189,ACC0020,2023-11-25,Netflix,Entertainment,382.51,0
TXN006190,ACC0032,2023-07-28,Event Cinemas,Entertainment,340.75,0
TXN006191,ACC0032,2023-07-14,McDonalds,Dining,273.66,0
TXN006192,ACC0017,2023-07-05,Kmart,Shopping,324.74,0
TXN006193,ACC0005,2023-05-11,Uber Eats,Dining,168.5,0
TXN006194,ACC0036,2023-12-02,Nandos,Dining,217.42,0
TXN006195,ACC0033,2023-07-01,Optus,Utilities,464.1,1
TXN006196,ACC0019,2023-09-17,Shell,Transport,103.16,0
TXN006197,ACC0023,2023-12-05,Origin Energy,Utilities,470.19,1
TXN006198,ACC0027,2023-08-08,Medibank,Healthcare,316.84,0
TXN006199,ACC0026,2023-04-21,Amazon AU,Shopping,219.92,0
TXN006200,ACC0010,2023-09-23,Target,Shopping,160.03,0
TXN006201,ACC0031,2023-08-31,IGA,Groceries,185.63,0
TXN006202,ACC0042,2023-05-05,Aldi,Groceries,83.74,0
TXN006203,ACC0017,2023-12-03,Spotify,Entertainment,415.41,0
TXN006204,ACC0045,2023-08-09,Uber Eats,Dining,498.42,1
TXN006205,ACC0047,2023-07-02,McDonalds,Dining,16.77,0
TXN006206,ACC0024,2023-06-13,Target,Shopping,400.86,0
TXN006207,ACC0018,2023-11-02,Chemist Warehouse,Healthcare,91.56,0
TXN006208,ACC0001,2023-03-26,Steam,Entertainment,367.74,0
TXN006209,ACC0049,2023-04-11,IGA,Groceries,143.78,0
TXN006210,ACC0030,2023-10-18,Origin Energy,Utilities,27.61,0
TXN006211,ACC0038,2023-09-08,Spotify,Entertainment,453.96,1
TXN006212,ACC0023,2023-11-22,Menulog,Dining,395.29,0
TXN006213,ACC0036,2023-12-18,Medibank,Healthcare,7.37,0
TXN006214,ACC0036,2023-08-04,Woolworths,Groceries,73.17,0
TXN006215,ACC0009,2023-07-01,McDonalds,Dining,24.03,0
TXN006216,ACC0022,2023-11-22,Medibank,Healthcare,7.41,0
TXN006217,ACC0014,2023-10-15,Coles,Groceries,51.64,0
TXN006218,ACC0030,2023-02-03,Uber Eats,Dining,73.94,0
TXN006219,ACC0044,2023-12-17,Telstra,Utilities,344.9,0
TXN006220,ACC0049,2023-09-09,Uber,Transport,312.12,0
TXN006221,ACC0047,2023-02-10,Uber Eats,Dining,399.76,0
TXN006222,ACC0023,2023-03-14,Woolworths,Groceries,123.31,0
TXN006223,ACC0011,2023-05-21,AGL Energy,Utilities,496.91,1
TXN006224,ACC0017,2023-04-05,Event Cinemas,Entertainment,443.04,0
TXN006225,ACC0012,2023-12-12,BP,Transport,193.25,0
TXN006226,ACC0034,2023-02-26,Target,Shopping,347.49,0
TXN006227,ACC0036,2023-04-25,Nandos,Dining,266.62,0
TXN006228,ACC0022,2023-06-29,Medibank,Healthcare,177.54,0
TXN006229,ACC0003,2023-11-20,Aldi,Groceries,379.52,0
TXN006230,ACC0007,2023-10-27,JB Hi-Fi,Shopping,119.91,0
TXN006231,ACC0020,2023-12-07,IGA,Groceries,451.43,1
TXN006232,ACC0015,2023-06-10,Menulog,Dining,379.12,0
TXN006233,ACC0049,2023-12-24,Priceline,Healthcare,20.47,0
TXN006234,ACC0007,2023-08-31,Spotify,Entertainment,97.31,0
TXN006235,ACC0017,2023-04-13,Steam,Entertainment,127.49,0
TXN006236,ACC0043,2023-03-13,Netflix,Entertainment,423.7,0
TXN006237,ACC0047,2023-07-11,Nandos,Dining,481.84,1
TXN006238,ACC0017,2023-03-27,Medibank,Healthcare,381.72,0
TXN006239,ACC0017,2023-08-06,Coles,Groceries,19.23,0
TXN006240,ACC0042,2023-09-19,AGL Energy,Utilities,487.97,1
TXN006241,ACC0040,2023-03-23,Steam,Entertainment,11.99,0
TXN006242,ACC0039,2023-10-20,IGA,Groceries,120.85,0
TXN006243,ACC0016,2023-05-04,Amazon AU,Shopping,14.99,0
TXN006244,ACC0032,2023-02-07,Telstra,Utilities,220.73,0
TXN006245,ACC0022,2023-06-21,Aldi,Groceries,21.08,0
TXN006246,ACC0009,2023-10-30,Medibank,Healthcare,272.23,0
TXN006247,ACC0044,2023-08-03,Medibank,Healthcare,223.15,0
TXN006248,ACC0014,2023-03-30,JB Hi-Fi,Shopping,476.37,1
TXN006249,ACC0034,2023-09-29,Uber Eats,Dining,460.28,1
TXN006250,ACC0006,2023-09-15,Aldi,Groceries,175.36,0
TXN006251,ACC0010,2023-11-29,Priceline,Healthcare,80.37,0
TXN006252,ACC0003,2023-07-25,Uber Eats,Dining,152.4,0
TXN006253,ACC0047,2023-10-11,Kmart,Shopping,91.97,0
TXN006254,ACC0031,2023-05-07,Myki,Transport,131.4,0
TXN006255,ACC0012,2023-08-15,Menulog,Dining,192.41,0
TXN006256,ACC0019,2023-02-26,AGL Energy,Utilities,360.58,0
TXN006257,ACC0013,2023-05-27,AGL Energy,Utilities,316.21,0
TXN006258,ACC0028,2023-11-28,Coles,Groceries,153.08,0
TXN006259,ACC0006,2023-04-26,Telstra,Utilities,458.1,1
TXN006260,ACC0031,2023-12-07,Coles,Groceries,490.75,1
TXN006261,ACC0021,2023-12-14,Netflix,Entertainment,323.05,0
TXN006262,ACC0008,2023-03-17,IGA,Groceries,343.24,0
TXN006263,ACC0022,2023-11-06,Priceline,Healthcare,67.62,0
TXN006264,ACC0011,2023-08-20,JB Hi-Fi,Shopping,110.75,0
TXN006265,ACC0040,2023-08-07,AGL Energy,Utilities,74.92,0
TXN006266,ACC0040,2023-09-15,Woolworths,Groceries,247.14,0
